6,10,5,9,13,3,4,6,3,9,9,6,4,9,3,2,10,7,3,5,4,10,2,8,18,3,14,3,12,5,8,9,8,7,9,13,26,2,13,4,5,13,9,10,5,6,13,10,6,5,5,15,11,3,7,10,3,26,5,6,7,5,7,7,6,12,8,10,5,0,7,6,13,3,20,7,11,10,5,15,2,5,3,3,6,6,22,5,7,7,11,6,6,5,8,9,24,5,12,5,6
12,14,12,13,15,10,10,11,10,14,15,11,7,13,10,10,14,13,6,12,10,14,9,13,21,10,8,9,17,12,14,15,13,12,15,18,27,9,8,10,10,17,15,14,10,11,7,15,11,11,11,20,5,10,11,14,10,20,11,11,11,9,13,2,12,17,1,5,11,9,0,13,6,9,23,13,4,14,5,18,8,11,9,9,5,13,25,10,2,2,5,11,12,10,2,14,26,12,6,10,12
3,7,2,7,11,6,4,4,5,4,4,2,8,5,4,5,6,3,7,4,4,6,6,5,16,4,16,5,7,1,5,5,4,4,5,8,25,6,13,3,3,8,4,7,4,3,13,6,2,3,2,11,14,4,4,7,5,28,2,3,4,7,1,12,1,8,12,13,2,6,11,0,15,4,19,2,14,7,9,12,6,2,5,5,10,1,19,3,11,12,14,2,2,4,13,4,24,3,15,4,2
15,16,15,15,20,13,14,13,13,16,17,14,11,15,14,14,16,15,12,15,14,16,14,14,25,14,9,14,19,15,16,16,15,13,17,20,29,14,13,13,14,19,17,16,13,14,12,17,14,14,14,22,3,14,13,16,14,17,14,13,13,11,16,9,15,19,8,4,14,13,9,15,0,14,28,16,4,16,9,20,13,14,14,13,11,16,27,13,9,7,4,14,15,13,6,16,27,14,3,13,15
5,10,5,9,12,3,4,6,3,9,8,5,4,8,3,2,9,6,4,5,4,9,2,7,17,3,15,3,11,5,8,8,7,7,8,13,25,2,12,4,4,13,9,10,4,5,13,10,5,4,5,15,12,3,7,10,3,27,5,5,7,5,6,8,5,12,8,11,5,2,8,6,13,0,20,6,12,10,6,14,2,5,2,3,7,6,21,4,8,8,12,5,5,4,9,9,24,5,13,5,5
16,18,16,18,10,16,15,17,16,18,18,15,18,16,15,15,17,16,17,16,15,17,16,16,11,15,19,14,22,16,17,17,16,15,18,23,16,16,13,15,15,21,18,18,14,15,13,20,14,15,16,24,23,15,15,18,15,30,15,15,15,18,16,18,15,22,19,23,15,15,19,16,24,14,0,17,22,18,19,23,16,15,14,13,18,16,20,14,19,20,22,14,16,14,20,18,15,16,23,14,16
4,7,3,7,11,6,3,4,6,5,4,2,7,5,5,5,6,3,7,4,4,6,5,4,16,5,16,4,8,2,5,5,4,4,5,9,26,5,13,2,3,9,4,8,3,2,13,7,2,2,2,12,14,4,4,7,5,28,2,3,4,7,2,11,1,8,12,14,1,5,11,2,15,4,19,0,13,7,9,12,6,2,4,4,9,2,19,3,11,11,14,2,1,3,12,5,24,4,14,3,1
13,15,13,14,17,11,12,11,11,14,15,13,9,13,12,12,14,14,10,14,12,14,11,13,23,12,6,12,17,13,15,15,13,12,15,18,26,11,11,12,12,17,15,14,11,12,10,15,12,13,13,20,2,12,12,14,12,18,13,12,12,9,14,7,13,17,5,2,12,11,6,14,3,12,25,14,0,15,7,19,11,13,12,12,9,14,26,12,6,5,2,12,13,12,4,14,25,12,3,11,14
8,4,7,4,13,9,7,9,9,7,8,6,10,3,8,9,2,5,10,9,8,2,9,4,16,8,16,7,8,6,4,3,4,5,4,9,27,9,15,7,6,7,7,4,6,5,14,7,5,6,7,10,14,8,4,4,8,28,6,5,4,11,7,12,6,8,13,15,5,9,13,7,15,7,19,8,13,0,12,9,9,7,7,6,10,7,16,5,12,13,14,5,7,6,14,7,26,8,14,6,7
8,13,8,12,16,5,8,8,5,11,11,9,2,12,6,6,13,11,3,8,7,13,5,12,21,6,11,7,13,8,12,13,11,11,12,14,29,5,11,8,8,15,11,13,8,9,10,12,9,8,8,17,8,7,11,13,6,22,9,10,11,5,10,4,9,14,4,6,9,5,4,9,9,6,24,10,8,14,0,18,5,8,7,7,4,10,25,9,4,4,8,10,9,9,5,11,28,8,9,9,9
13,8,12,7,16,14,11,13,14,12,13,10,15,9,13,13,8,11,14,13,12,8,13,9,16,13,20,11,9,11,10,9,9,9,11,9,27,13,19,11,11,9,13,8,10,10,19,11,10,11,11,8,18,12,9,8,13,32,10,9,9,16,12,17,11,9,18,19,10,13,17,12,19,12,17,12,18,9,16,0,14,11,12,11,14,12,10,10,16,18,18,10,11,10,18,12,26,12,18,10,11
6,12,6,11,14,4,6,7,4,10,9,7,4,10,3,3,11,8,4,5,4,11,3,9,19,3,15,4,12,6,10,10,9,8,10,13,27,3,14,5,6,14,9,11,6,7,14,11,7,6,5,16,12,4,8,11,4,26,7,7,8,4,7,8,6,12,9,10,6,2,8,7,13,4,22,7,12,12,5,16,0,5,4,5,7,7,23,6,8,8,12,7,6,6,9,10,25,6,13,6,6
3,7,2,7,11,5,3,4,5,6,6,2,7,5,4,4,7,4,6,4,4,7,5,5,16,4,15,3,9,2,5,6,5,4,5,10,25,4,13,1,2,10,6,8,2,2,13,7,2,1,1,12,13,4,4,7,4,27,2,3,4,7,4,10,3,9,11,13,2,4,10,3,15,3,19,3,13,7,8,12,5,0,4,3,9,3,19,2,10,11,13,3,2,3,11,6,24,3,14,3,2
4,9,4,8,11,3,3,5,3,8,8,4,5,7,3,3,8,6,4,4,3,8,3,7,16,3,14,2,11,4,7,8,6,6,7,12,24,2,11,3,3,12,8,9,3,4,12,9,4,4,4,14,12,3,6,9,3,26,4,5,6,6,6,8,5,11,9,12,4,2,8,5,13,1,19,6,12,9,6,13,3,4,0,2,7,5,20,4,8,9,12,5,4,4,9,8,23,4,12,4,5
5,8,5,7,11,4,3,6,4,8,8,4,6,7,4,4,8,6,5,5,3,8,3,6,16,4,13,2,11,5,7,8,6,6,8,12,24,3,11,3,4,11,8,8,3,4,12,10,4,4,4,14,11,3,6,8,4,25,4,4,6,7,6,8,5,11,9,12,4,3,8,6,13,2,19,6,11,9,7,13,4,4,1,0,6,6,20,3,8,8,11,5,5,3,9,8,23,5,12,4,5
10,11,10,10,15,10,9,11,9,13,12,9,6,10,9,9,11,10,5,10,9,11,9,10,21,9,11,8,15,10,11,12,10,9,12,16,28,9,9,9,9,14,13,11,8,9,8,14,9,9,10,17,10,9,8,11,10,24,9,8,8,9,11,5,10,15,6,10,9,8,6,11,11,8,23,11,9,11,5,16,8,10,8,8,0,11,22,8,5,6,10,9,10,8,7,13,27,10,11,8,10
3,7,2,7,11,6,4,4,6,5,4,3,8,6,5,5,7,4,8,4,4,7,6,5,17,5,17,5,8,1,6,6,5,5,6,9,26,6,13,3,4,9,5,8,4,4,14,6,3,3,2,12,15,4,4,7,5,29,3,4,4,7,2,12,2,8,12,13,3,6,11,3,16,4,19,2,14,8,9,13,6,2,5,5,10,0,20,3,12,12,15,3,2,4,13,5,25,3,15,4,2
22,18,21,17,21,23,21,20,23,19,21,20,24,19,22,23,18,20,24,23,22,17,23,18,18,22,30,21,18,20,20,18,19,19,20,18,25,23,26,20,20,18,20,18,20,19,27,19,19,20,21,13,28,22,18,18,22,39,20,19,18,25,21,26,20,18,27,29,19,23,27,21,29,21,15,22,27,18,26,12,23,21,21,20,24,21,0,19,26,27,28,20,21,19,28,19,24,22,28,20,21
4,6,3,6,10,6,3,5,6,6,5,2,8,4,5,6,5,4,7,5,5,5,6,3,15,5,15,4,9,2,4,5,3,3,5,10,25,6,12,3,3,10,6,7,2,1,12,8,1,2,3,13,13,5,3,7,5,27,2,1,3,8,3,10,2,9,11,14,1,6,11,3,14,4,18,4,12,6,9,11,6,3,4,3,8,3,18,0,10,11,13,2,3,2,12,6,23,4,13,2,3
11,13,10,12,16,9,9,11,9,14,14,10,5,12,9,8,13,12,5,10,9,13,8,12,21,9,9,7,16,10,13,13,12,10,13,17,28,8,9,9,9,16,14,13,9,10,8,14,10,10,10,19,6,9,10,13,9,21,10,10,10,8,11,2,11,16,2,6,9,7,1,11,7,8,24,11,5,13,4,17,7,10,8,8,3,11,24,9,0,2,6,10,11,9,3,13,26,10,7,9,11
12,14,12,13,15,10,10,11,10,14,15,11,6,13,10,10,14,13,6,11,10,14,9,13,21,10,8,8,17,11,14,14,13,11,15,18,27,9,8,10,10,17,15,14,10,11,7,15,11,11,11,20,5,10,11,14,10,20,11,11,11,9,13,2,12,17,1,5,10,8,2,13,6,9,23,13,4,14,5,18,8,11,9,9,5,12,25,10,2,0,5,11,12,10,2,14,26,11,6,10,12
13,15,13,14,18,11,13,12,11,15,15,13,9,14,12,12,15,14,10,14,12,15,12,13,23,12,7,13,17,14,15,15,14,12,16,18,27,12,12,12,13,18,15,15,12,13,11,16,13,13,13,21,1,12,12,15,12,18,13,12,12,9,14,7,14,17,6,3,13,11,6,14,4,13,26,14,2,15,7,19,11,13,13,12,9,14,26,12,7,5,0,13,14,12,4,14,25,13,4,12,14
5,6,3,6,10,7,3,5,6,5,5,1,8,4,5,6,5,3,7,5,5,5,6,3,15,5,15,4,9,3,4,5,3,3,5,10,24,6,12,3,3,9,5,6,2,2,12,7,1,3,3,12,13,5,3,6,6,27,1,2,3,8,3,11,2,9,12,14,2,6,11,3,14,4,17,3,13,6,10,11,6,3,4,3,9,3,18,2,11,11,13,0,2,3,12,5,23,4,13,3,3
4,6,3,6,10,6,3,5,6,5,5,1,8,5,5,5,6,3,7,5,5,6,6,4,16,5,15,3,9,2,4,5,4,3,5,10,25,5,12,2,2,9,5,7,2,2,13,7,2,2,3,13,13,5,3,6,5,27,1,2,3,8,3,11,2,9,11,14,1,5,10,3,15,4,18,3,13,7,9,12,6,3,4,4,9,3,18,2,10,11,13,2,0,3,12,5,24,4,14,3,2
5,6,4,5,10,7,3,5,6,7,7,3,8,5,5,6,6,5,7,5,5,5,6,4,16,5,15,4,10,4,6,6,4,3,6,11,25,6,12,3,3,9,7,6,2,2,13,9,3,3,3,12,13,5,3,6,6,27,3,2,3,8,5,10,4,10,11,13,3,6,11,4,14,4,18,5,12,6,10,10,6,3,4,4,8,4,17,2,10,11,12,3,4,0,12,7,23,4,13,2,4
13,15,12,14,16,10,12,11,10,14,14,12,7,14,10,10,15,14,7,13,11,15,10,14,22,10,7,10,16,13,15,16,14,13,16,17,26,10,9,12,12,18,14,15,11,12,8,15,13,12,12,20,4,11,13,15,11,19,12,13,13,8,14,4,13,17,3,4,12,9,4,14,5,11,24,13,3,16,5,20,9,12,10,10,6,14,27,12,4,3,3,13,13,12,0,14,25,12,5,12,13
5,6,5,7,14,8,7,4,8,1,3,5,11,5,7,7,6,5,11,7,7,6,9,6,19,7,19,8,4,5,5,5,6,6,4,5,29,9,16,6,7,6,2,6,7,6,17,2,5,6,5,8,16,7,6,5,7,29,6,7,6,8,4,15,4,5,14,13,6,9,14,4,16,7,22,5,15,7,11,12,9,5,8,8,13,4,18,6,14,14,15,6,5,7,14,0,27,5,16,8,5
28,29,28,28,21,28,27,29,28,30,30,27,30,28,27,28,29,28,29,28,27,29,28,28,18,27,22,26,31,28,29,29,28,27,30,30,6,28,23,27,27,30,30,29,26,27,22,32,26,27,28,31,30,27,27,29,27,24,27,27,27,30,28,28,27,31,28,30,27,28,29,28,30,26,18,29,30,30,31,30,28,27,26,25,29,28,26,26,28,29,30,26,28,26,27,30,0,28,30,26,28
2,9,2,9,14,5,4,2,5,5,5,5,8,8,4,4,9,6,8,4,4,9,6,7,19,4,17,5,7,4,8,8,7,7,8,8,27,6,14,3,4,8,5,9,4,5,15,6,5,4,3,11,13,4,7,8,4,26,5,5,7,5,4,12,4,7,12,11,4,6,12,5,14,4,21,4,13,10,8,14,6,3,5,5,10,4,20,4,12,12,13,5,4,4,11,4,26,0,13,5,4
12,16,12,15,19,10,14,11,10,14,14,14,8,15,11,12,16,15,9,13,12,16,11,14,25,11,8,13,16,13,16,16,15,13,17,17,28,11,13,13,14,17,14,16,13,14,12,15,14,14,13,20,2,11,13,16,11,16,14,13,13,8,14,8,14,16,6,2,14,11,7,14,2,12,27,13,3,16,7,20,11,13,13,13,10,13,27,13,7,6,3,14,14,13,5,14,27,12,0,13,14
4,7,4,6,11,6,3,5,6,8,7,3,8,5,5,6,6,5,7,5,5,6,6,5,16,5,14,4,10,4,6,7,5,4,7,11,24,6,12,3,3,9,7,6,2,3,13,9,3,3,4,12,12,5,3,6,5,26,3,2,3,8,5,10,4,10,11,13,3,6,10,5,14,4,19,5,12,7,9,11,6,4,4,3,8,5,18,2,10,11,12,4,4,2,12,8,23,4,13,0,4
4,7,3,7,11,6,4,5,6,6,6,2,8,6,5,6,7,4,7,5,5,7,6,5,17,5,17,4,9,2,5,6,5,5,6,10,26,6,13,3,3,10,6,8,3,3,14,7,3,2,3,13,15,5,4,7,5,29,2,3,4,8,4,11,3,9,12,14,2,5,11,3,16,4,19,3,14,8,9,13,6,3,5,5,10,3,20,3,11,12,14,3,2,4,12,6,25,4,15,4,0
